MAP,Recall@1,Recall@10,Recall@30,eligible_MAP,eligible_Recall@1,eligible_Recall@10,eligible_Recall@30,eligible_ap_ci95,eligible_hit10_ci95,eligible_hit1_ci95,level,model,n_eligible_queries,n_queries,runtime_s,scoring
0.5485216511897292,0.587675577707295,0.7231536021748981,0.7507929315813321,0.7150545092591449,0.7660956881275842,0.9427052569403426,0.9787359716479622,"[0.7004, 0.7299]","[0.9309, 0.9533]","[0.7460, 0.7874]",family,late-r2-protsentv2-35m@5000,1693,2207,40.99,maxsim
0.585041447926447,0.8744902582691436,0.9261440869959221,0.9424558223833258,0.610201548002679,0.9120982986767486,0.9659735349716446,0.9829867674858223,"[0.5978, 0.6226]","[0.9575, 0.9731]","[0.8993, 0.9239]",fold,late-r2-protsentv2-35m@6000,2116,2207,40.62,maxsim
0.6359206909004201,0.8296329859537834,0.8812868146805618,0.894426823742637,0.6947905766421917,0.9064356435643565,0.9628712871287128,0.9772277227722772,"[0.6826, 0.7083]","[0.9539, 0.9708]","[0.8940, 0.9193]",superfamily,late-r2-protsentv2-35m@6000,2020,2207,40.62,maxsim
0.5530522388320056,0.5854100589034889,0.7254191209787041,0.7480743090167649,0.7209605972251839,0.7631423508564678,0.9456585942114589,0.9751919669226226,"[0.7067, 0.7354]","[0.9344, 0.9563]","[0.7431, 0.7833]",family,late-r2-protsentv2-35m@6000,1693,2207,40.62,maxsim
0.5816215554458486,0.8776619845944721,0.9293158133212506,0.9424558223833258,0.6066345807509395,0.915406427221172,0.969281663516068,0.9829867674858223,"[0.5942, 0.6188]","[0.9612, 0.9764]","[0.9031, 0.9263]",fold,late-r2-protsentv2-35m@7000,2116,2207,41.23,maxsim
0.63195137635015,0.8332578160398731,0.8830992297236067,0.8948799275033983,0.690453805744941,0.9103960396039604,0.9648514851485148,0.9777227722772277,"[0.6785, 0.7036]","[0.9564, 0.9723]","[0.8980, 0.9223]",superfamily,late-r2-protsentv2-35m@7000,2020,2207,41.23,maxsim
0.5535254134850178,0.5913004077933847,0.7254191209787041,0.7480743090167649,0.7215774291561928,0.7708210277613704,0.9456585942114589,0.9751919669226226,"[0.7070, 0.7367]","[0.9338, 0.9557]","[0.7507, 0.7909]",family,late-r2-protsentv2-35m@7000,1693,2207,41.23,maxsim
0.5837168628179638,0.881739918441323,0.9293158133212506,0.9420027186225646,0.608819998222706,0.9196597353497165,0.969281663516068,0.9825141776937618,"[0.5964, 0.6209]","[0.9617, 0.9768]","[0.9074, 0.9305]",fold,late-r2-protsentv2-35m@8000,2116,2207,40.76,maxsim
0.6371803475769263,0.8355233348436792,0.8844585410058904,0.8962392387856819,0.6961668451001368,0.9128712871287129,0.9663366336633663,0.9792079207920792,"[0.6838, 0.7091]","[0.9579, 0.9733]","[0.9005, 0.9248]",superfamily,late-r2-protsentv2-35m@8000,2020,2207,40.76,maxsim
0.5564165241162902,0.5890348889895786,0.729497054825555,0.7498867240598097,0.7253462898550811,0.7678676904902539,0.9509746012994684,0.9775546367395157,"[0.7108, 0.7401]","[0.9403, 0.9610]","[0.7484, 0.7885]",family,late-r2-protsentv2-35m@8000,1693,2207,40.76,maxsim
0.5860409200590805,0.8790212958767558,0.9288627095604893,0.9415496148618033,0.6112440031050995,0.9168241965973535,0.9688090737240076,0.9820415879017014,"[0.5986, 0.6240]","[0.9612, 0.9759]","[0.9045, 0.9282]",fold,late-r2-protsentv2-35m@9000,2116,2207,41.14,maxsim
0.6359345923684843,0.8332578160398731,0.885817852288174,0.8957861350249207,0.6948057650283389,0.9103960396039604,0.9678217821782178,0.9787128712871287,"[0.6822, 0.7081]","[0.9599, 0.9743]","[0.8985, 0.9223]",superfamily,late-r2-protsentv2-35m@9000,2020,2207,41.14,maxsim
0.5584709804524018,0.5908473040326234,0.7290439510647938,0.7485274127775261,0.7280244854450391,0.7702303603071471,0.9503839338452451,0.9757826343768459,"[0.7130, 0.7424]","[0.9398, 0.9604]","[0.7495, 0.7909]",family,late-r2-protsentv2-35m@9000,1693,2207,41.14,maxsim
0.5825974269494218,0.8862709560489352,0.9306751246035342,0.9415496148618033,0.6076524202634094,0.9243856332703214,0.9706994328922496,0.9820415879017014,"[0.5947, 0.6201]","[0.9636, 0.9773]","[0.9121, 0.9343]",fold,late-r2-protsentv2-35m@10000,2116,2207,40.91,maxsim
0.6351120294125245,0.8409605799728138,0.8862709560489352,0.8948799275033983,0.6939070539175454,0.9188118811881189,0.9683168316831683,0.9777227722772277,"[0.6819, 0.7066]","[0.9599, 0.9752]","[0.9064, 0.9307]",superfamily,late-r2-protsentv2-35m@10000,2020,2207,40.91,maxsim
0.5619327397869002,0.596284549161758,0.7290439510647938,0.7485274127775261,0.7325372455461835,0.7773183697578263,0.9503839338452451,0.9757826343768459,"[0.7182, 0.7469]","[0.9398, 0.9598]","[0.7572, 0.7980]",family,late-r2-protsentv2-35m@10000,1693,2207,40.91,maxsim
