MAP,Recall@1,Recall@10,Recall@30,eligible_MAP,eligible_Recall@1,eligible_Recall@10,eligible_Recall@30,eligible_ap_ci95,eligible_hit10_ci95,eligible_hit1_ci95,level,model,n_eligible_queries,n_queries,runtime_s,scoring
0.5672715684835682,0.8658812868146806,0.9148164929768917,0.9347530584503851,0.5916674629693928,0.9031190926275993,0.9541587901701323,0.974952741020794,"[0.5781, 0.6041]","[0.9447, 0.9622]","[0.8899, 0.9149]",fold,protsent_v2_150m_dense,2116,2207,9.02,cosine
0.6134125812474858,0.8192115994562755,0.8722247394653375,0.889895786135025,0.6701987954520797,0.8950495049504951,0.9529702970297029,0.9722772277227723,"[0.6565, 0.6827]","[0.9431, 0.9619]","[0.8817, 0.9084]",superfamily,protsent_v2_150m_dense,2020,2207,9.02,cosine
0.5404064484785077,0.5700045310376076,0.7204349796103308,0.7435432714091527,0.7044755060791887,0.7430596574128765,0.9391612522150029,0.9692852923803899,"[0.6887, 0.7193]","[0.9273, 0.9510]","[0.7218, 0.7620]",family,protsent_v2_150m_dense,1693,2207,9.02,cosine
0.6043014352653374,0.881739918441323,0.9229723606705935,0.9383778885364749,0.6302898240220225,0.9196597353497165,0.9626654064272212,0.9787334593572778,"[0.6169, 0.6433]","[0.9542, 0.9702]","[0.9074, 0.9305]",fold,protsent_v2_150m_zeroshot,2116,2207,46.84,maxsim
0.6582215993165664,0.8382419574082465,0.881739918441323,0.8948799275033983,0.7191559750948822,0.9158415841584159,0.9633663366336633,0.9777227722772277,"[0.7062, 0.7316]","[0.9550, 0.9713]","[0.9030, 0.9277]",superfamily,protsent_v2_150m_zeroshot,2020,2207,46.84,maxsim
0.575031698798613,0.594019030357952,0.727231536021749,0.7489805165382872,0.749613088746922,0.77436503248671,0.9480212640283521,0.9763733018310691,"[0.7347, 0.7641]","[0.9362, 0.9587]","[0.7543, 0.7950]",family,protsent_v2_150m_zeroshot,1693,2207,46.84,maxsim
0.5837064783353649,0.8776619845944721,0.9256909832351609,0.942908926144087,0.6088091671484642,0.915406427221172,0.9655009451795841,0.9834593572778828,"[0.5964, 0.6208]","[0.9575, 0.9726]","[0.9036, 0.9263]",fold,protsent_late_35m_prop,2116,2207,21.37,maxsim
0.6311309458147929,0.8205709107385591,0.881739918441323,0.8966923425464431,0.6895574244620039,0.8965346534653466,0.9633663366336633,0.9797029702970297,"[0.6774, 0.7020]","[0.9540, 0.9708]","[0.8827, 0.9094]",superfamily,protsent_late_35m_prop,2020,2207,21.37,maxsim
0.5419374692716538,0.5763479836882646,0.720888083371092,0.7485274127775261,0.7064713494876197,0.7513290017720023,0.9397519196692262,0.9757826343768459,"[0.6917, 0.7204]","[0.9273, 0.9516]","[0.7312, 0.7702]",family,protsent_late_35m_prop,1693,2207,21.37,maxsim
0.563067924844247,0.8364295423652016,0.9170820117806978,0.9392840960579972,0.5872830388143918,0.8724007561436673,0.9565217391304348,0.9796786389413988,"[0.5737, 0.5993]","[0.9475, 0.9650]","[0.8578, 0.8847]",fold,protsent_late_35m_prop_dense,2116,2207,2.95,cosine
0.5979061730887638,0.7761667421839601,0.869053013140009,0.8889895786135025,0.6532568930727237,0.848019801980198,0.9495049504950495,0.9712871287128713,"[0.6406, 0.6659]","[0.9396, 0.9589]","[0.8317, 0.8624]",superfamily,protsent_late_35m_prop_dense,2020,2207,2.95,cosine
0.4968563548078846,0.5197100135931129,0.7109198006343452,0.7403715450838242,0.6477034702073249,0.6774955699940933,0.9267572356763142,0.965150620200827,"[0.6316, 0.6629]","[0.9143, 0.9386]","[0.6550, 0.6994]",family,protsent_late_35m_prop_dense,1693,2207,2.95,cosine
0.6120905509798408,0.8903488898957861,0.9275033982782057,0.9424558223833258,0.6384139158849286,0.9286389413988658,0.967391304347826,0.9829867674858223,"[0.6256, 0.6510]","[0.9589, 0.9745]","[0.9173, 0.9386]",fold,protsent_late_150m_prop,2116,2207,21.05,maxsim
